         3011703 function calls (2990070 primitive calls) in 3.624 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1756    0.003    0.000    0.008    0.000 numeric.py:2656(seterr)
    21922    0.003    0.000    0.003    0.000 artist.py:774(get_animated)
    26269    0.003    0.000    0.003    0.000 {method 'items' of 'dict' objects}
       36    0.003    0.000    0.005    0.000 {method 'sort' of 'list' objects}
       12    0.003    0.000    0.031    0.003 artist.py:1277(_get_setters_and_targets)
       27    0.003    0.000    0.024    0.001 __init__.py:908(_rc_params_in_file)
6704/6700    0.003    0.000    0.004    0.000 {method 'join' of 'str' objects}
     4059    0.003    0.000    0.003    0.000 {method 'match' of 're.Pattern' objects}
      218    0.003    0.000    0.003    0.000 _base.py:2416(<listcomp>)
     2552    0.003    0.000    0.017    0.000 transforms.py:347(xmin)
    12620    0.003    0.000    0.003    0.000 transforms.py:946(get_points)
    22450    0.003    0.000    0.003    0.000 {method 'strip' of 'str' objects}
      475    0.003    0.000    0.049    0.000 transforms.py:697(union)
      504    0.003    0.000    0.086    0.000 text.py:852(get_window_extent)
      692    0.003    0.000    0.013    0.000 artist.py:942(update)
     1756    0.003    0.000    0.003    0.000 numeric.py:2758(geterr)
      363    0.003    0.000    0.006    0.000 transforms.py:1914(rotate)
     1953    0.003    0.000    0.005    0.000 inspect.py:2467(__init__)
    285/1    0.003    0.000    3.625    3.625 {built-in method builtins.exec}
       92    0.003    0.000    0.003    0.000 {built-in method posix.getcwd}
     3697    0.003    0.000    0.003    0.000 {built-in method builtins.max}
     3788    0.003    0.000    0.010    0.000 colors.py:115(_is_nth_color)
     2552    0.003    0.000    0.013    0.000 transforms.py:357(xmax)
      252    0.003    0.000    0.143    0.001 <frozen importlib._bootstrap_external>:793(get_code)
     2573    0.003    0.000    0.013    0.000 transforms.py:352(ymin)
      768    0.003    0.000    0.003    0.000 font_manager.py:1119(score_stretch)
     2579    0.002    0.000    0.013    0.000 transforms.py:362(ymax)
     6146    0.002    0.000    0.002    0.000 {built-in method builtins.abs}
      218    0.002    0.000    0.002    0.000 _base.py:2417(<listcomp>)
      218    0.002    0.000    0.181    0.001 _base.py:2388(autoscale_view)
       38    0.002    0.000    0.003    0.000 {built-in method _imp.exec_dynamic}
     1760    0.002    0.000    0.006    0.000 transforms.py:1776(transform_affine)
      876    0.002    0.000    0.008    0.000 _base.py:3143(_validate_converted_limits)
     6421    0.002    0.000    0.017    0.000 numeric.py:469(asarray)
     6039    0.002    0.000    0.003    0.000 sre_parse.py:164(__getitem__)
      424    0.002    0.000    0.003    0.000 {built-in method matplotlib._path.update_path_extents}
      906    0.002    0.000    0.002    0.000 {method 'search' of 're.Pattern' objects}
 1089/362    0.002    0.000    0.003    0.000 sre_parse.py:174(getwidth)
      592    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
     2115    0.002    0.000    0.002    0.000 {built-in method _codecs.utf_8_decode}
     1791    0.002    0.000    0.002    0.000 {built-in method matplotlib._path.affine_transform}
     1188    0.002    0.000    0.003    0.000 {built-in method builtins.sorted}
      895    0.002    0.000    0.002    0.000 contextlib.py:81(__init__)
      307    0.002    0.000    0.032    0.000 <frozen importlib._bootstrap>:882(_find_spec)
      681    0.002    0.000    0.003    0.000 inspect.py:2750(__init__)
      219    0.002    0.000    0.018    0.000 _base.py:3161(set_xlim)
     1983    0.002    0.000    0.009    0.000 transforms.py:126(invalidate)
     3794    0.002    0.000    0.009    0.000 re.py:170(match)
      217    0.002    0.000    0.048    0.000 _base.py:363(_plot_args)
     2478    0.002    0.000    0.002    0.000 {method 'expandtabs' of 'str' objects}
     4846    0.002    0.000    0.002    0.000 sre_parse.py:233(__next)
     2246    0.002    0.000    0.044    0.000 inspect.py:594(getdoc)
     2636    0.002    0.000    0.016    0.000 fromnumeric.py:2171(all)
    15030    0.002    0.000    0.002    0.000 {method 'lower' of 'str' objects}
    10985    0.002    0.000    0.002    0.000 {method 'get' of 'dict' objects}
     1978    0.002    0.000    0.002    0.000 {method 'reshape' of 'numpy.ndarray' objects}
      219    0.002    0.000    0.018    0.000 _base.py:3542(set_ylim)
      217    0.002    0.000    0.308    0.001 _axes.py:1433(plot)
     9817    0.002    0.000    0.002    0.000 {method 'pop' of 'dict' objects}
     2804    0.002    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:56(_path_join)
     7093    0.002    0.000    0.006    0.000 abc.py:137(__instancecheck__)
      768    0.002    0.000    0.005    0.000 font_manager.py:1058(score_family)
      523    0.002    0.000    0.011    0.000 markers.py:292(set_marker)
      641    0.002    0.000    0.015    0.000 inspect.py:2198(_signature_from_callable)
      399    0.002    0.000    0.005    0.000 shape_base.py:599(column_stack)
    10748    0.002    0.000    0.003    0.000 mathtext.py:2839(<genexpr>)
     4248    0.002    0.000    0.002    0.000 {built-in method builtins.iter}
     1764    0.002    0.000    0.005    0.000 __init__.py:1651(safe_first_element)
      501    0.002    0.000    0.002    0.000 {built-in method numpy.concatenate}
     1719    0.002    0.000    0.007    0.000 {built-in method builtins.any}
     2270    0.002    0.000    0.010    0.000 artist.py:49(_stale_axes_callback)
      415    0.002    0.000    0.004    0.000 lines.py:1145(set_linestyle)
    17384    0.002    0.000    0.002    0.000 plot_gtex.py:238(<lambda>)
3833/3008    0.002    0.000    0.002    0.000 transforms.py:2357(<lambda>)
      397    0.002    0.000    0.002    0.000 stride_tricks.py:185(_broadcast_shape)
      678    0.002    0.000    0.002    0.000 {method 'read' of '_io.BufferedReader' objects}
     5174    0.002    0.000    0.010    0.000 numeric.py:541(asanyarray)
       24    0.002    0.000    0.054    0.002 axis.py:1074(_update_ticks)
      480    0.002    0.000    0.002    0.000 transforms.py:2867(_interval_contains_close)
     6539    0.002    0.000    0.002    0.000 transforms.py:1857(get_matrix)
      376    0.002    0.000    0.004    0.000 colors.py:185(_to_rgba_no_colorcycle)
     1791    0.002    0.000    0.018    0.000 __init__.py:774(__setitem__)
       31    0.002    0.000    0.002    0.000 {built-in method posix.listdir}
      895    0.002    0.000    0.004    0.000 contextlib.py:116(__exit__)
     3268    0.002    0.000    0.002    0.000 __init__.py:2151(_check_in_list)
      916    0.002    0.000    0.003    0.000 __init__.py:968(get_siblings)
     1428    0.002    0.000    0.004    0.000 __init__.py:2012(_setattr_cm)
      424    0.002    0.000    0.005    0.000 transforms.py:824(update_from_path)
     1782    0.002    0.000    0.002    0.000 transforms.py:377(intervalx)
