         1477936 function calls (1456318 primitive calls) in 1.996 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      293    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:318(__exit__)
     1448    0.001    0.000    0.004    0.000 transforms.py:2047(transform)
     3832    0.001    0.000    0.001    0.000 {method 'pop' of 'list' objects}
      878    0.001    0.000    0.005    0.000 numeric.py:3058(__enter__)
      895    0.001    0.000    0.014    0.000 contextlib.py:107(__enter__)
      443    0.001    0.000    0.001    0.000 weakref.py:44(__new__)
      874    0.001    0.000    0.009    0.000 ticker.py:1523(nonsingular)
      968    0.001    0.000    0.002    0.000 scale.py:101(get_transform)
        5    0.001    0.000    0.001    0.000 {built-in method gc.collect}
      436    0.001    0.000    0.002    0.000 _base.py:2441(<listcomp>)
      180    0.001    0.000    0.001    0.000 artist.py:1043(update_from)
      332    0.001    0.000    0.018    0.000 _compression.py:66(readinto)
       12    0.001    0.000    0.002    0.000 artist.py:1224(<listcomp>)
     1078    0.001    0.000    0.034    0.000 transforms.py:280(__array__)
      467    0.001    0.000    0.001    0.000 __init__.py:205(process)
      114    0.001    0.000    0.097    0.001 axis.py:289(draw)
       11    0.001    0.000    0.002    0.000 enum.py:135(__new__)
      449    0.001    0.000    0.001    0.000 artist.py:1301(_replace_path)
     1752    0.001    0.000    0.007    0.000 transforms.py:1696(transform)
      214    0.001    0.000    0.012    0.000 transforms.py:1307(contains_branch_seperately)
      400    0.001    0.000    0.005    0.000 transforms.py:788(from_extents)
     2311    0.001    0.000    0.001    0.000 enum.py:526(__new__)
      878    0.001    0.000    0.001    0.000 numeric.py:3054(__init__)
      895    0.001    0.000    0.003    0.000 contextlib.py:237(helper)
       11    0.001    0.000    0.059    0.005 artist.py:1349(pprint_setters)
     1170    0.001    0.000    0.001    0.000 {method 'ravel' of 'numpy.ndarray' objects}
     3769    0.001    0.000    0.001    0.000 artist.py:770(get_visible)
      436    0.001    0.000    0.002    0.000 axis.py:988(get_inverted)
      233    0.001    0.000    0.001    0.000 pyparsing.py:1386(__init__)
      872    0.001    0.000    0.015    0.000 axis.py:1480(update_units)
      415    0.001    0.000    0.001    0.000 lines.py:1095(set_linewidth)
      139    0.001    0.000    0.005    0.000 text.py:121(__init__)
